UNB(PC1),SAMP_NUM,header_True,AE,tuning_True,0.9050215609224836,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,PCA,tuning_False,0.8726237606762133,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,PCA,tuning_True,0.8884040880503145,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,KDE,tuning_False,0.8706688055886697,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,KDE,tuning_True,0.8784910788310498,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,IF,tuning_False,0.8700801114594219,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,IF,tuning_True,0.8688536653568224,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_False,OCSVM,tuning_False,0.9907857104311696,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,OCSVM,tuning_True,0.9962397162494296,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,GMM,tuning_False,0.9785028527136346,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,GMM,tuning_True,0.9894182230267708,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,AE,tuning_False,0.8514920943284225,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,AE,tuning_True,0.8514920943284225,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,PCA,tuning_False,0.8514920943284228,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,PCA,tuning_True,0.8745492810572946,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,KDE,tuning_False,0.9891287817465572,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,KDE,tuning_True,0.9962593393870712,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,IF,tuning_False,0.9586945217105488,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_False,IF,tuning_True,0.9674905931583929,10000|319|1277,19
UNB(PC1),SAMP_SIZE,header_True,OCSVM,tuning_False,0.9511702748711006,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,OCSVM,tuning_True,0.9967168037833408,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,GMM,tuning_False,0.9959159344783434,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,GMM,tuning_True,0.997758056524448,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,AE,tuning_False,0.9117841847322178,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,AE,tuning_True,0.9135306439823196,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,PCA,tuning_False,0.8576611182244985,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,PCA,tuning_True,0.8841229193341869,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,KDE,tuning_False,0.8912853645733685,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,KDE,tuning_True,0.9970001128330416,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,IF,tuning_False,0.9124292953821852,10000|319|1277,46
UNB(PC1),SAMP_SIZE,header_True,IF,tuning_True,0.9217085865944534,10000|319|1277,46
UNB(PC1),FFT_IAT,header_False,OCSVM,tuning_False,0.5143052673407214,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,OCSVM,tuning_True,0.7390233073817338,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,GMM,tuning_False,0.474121987235149,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,GMM,tuning_True,0.5772244052962848,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,AE,tuning_False,0.13640288263891956,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,AE,tuning_True,0.14916773367477593,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,PCA,tuning_False,0.26269984939241864,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,PCA,tuning_True,0.29424649604348485,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,KDE,tuning_False,0.4871026927850629,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,KDE,tuning_True,0.5950790076579295,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,IF,tuning_False,0.6259192213538983,10000|319|1277,18
UNB(PC1),FFT_IAT,header_False,IF,tuning_True,0.6299456439087329,10000|319|1277,18
UNB(PC1),FFT_IAT,header_True,OCSVM,tuning_False,0.4730819609401445,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,OCSVM,tuning_True,0.7390233073817338,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,GMM,tuning_False,0.4818878439568095,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,GMM,tuning_True,0.8858546612310575,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,AE,tuning_False,0.5206533523677768,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,AE,tuning_True,0.5236777684567874,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,PCA,tuning_False,0.4818878439568095,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,PCA,tuning_True,0.4931073729033904,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,KDE,tuning_False,0.516184182769904,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,KDE,tuning_True,0.8502828184712595,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,IF,tuning_False,0.7436850290177147,10000|319|1277,45
UNB(PC1),FFT_IAT,header_True,IF,tuning_True,0.7467339740287773,10000|319|1277,45
UNB(PC1),FFT_SIZE,header_False,OCSVM,tuning_False,0.7546077580074666,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,OCSVM,tuning_True,0.8161446912054003,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,GMM,tuning_False,0.7722317885018225,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,GMM,tuning_True,0.8213141615278575,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,AE,tuning_False,0.4457371186365844,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,AE,tuning_True,0.4380939065251838,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,PCA,tuning_False,0.5749505742220652,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,PCA,tuning_True,0.6594183702003031,10000|319|1277,19
UNB(PC1),FFT_SIZE,header_False,KDE,tuning_False,0.6575811539386089,10000|319|1277,19
